claim_amount,rider_experience_months,claims_last_30_days,claims_last_7_days,distance_from_zone_km,time_since_last_claim_hours,trigger_weather_match,other_riders_same_zone_claimed,claim_hour,day_of_week,policy_age_days,is_fraudulent
11000,9,1,0,0.2796311439020723,364.77159226010724,1,1,22,1,200,0
13500,13,1,1,1.5405290774703693,401.70101158596214,1,1,18,5,29,0
12600,6,0,0,5.420431748644598,720.0,1,1,19,4,24,0
8900,7,0,0,3.6233558038269025,145.74826170107252,1,1,11,1,19,0
14400,15,3,1,0.10033209931266726,76.83926863342751,1,1,8,3,114,0
5800,8,0,0,4.396216999647083,573.024008857127,1,1,12,2,11,0
6800,4,1,0,1.8061728509512986,285.2819006487429,1,1,15,2,12,0
17500,11,2,1,0.16920254787443811,17.098746015567176,1,1,18,3,41,0
14900,49,2,1,1.0100703151934651,70.09125228484551,0,1,10,2,16,0
5200,47,1,1,2.3501263708356013,240.33755314578957,0,1,18,0,34,0
9000,38,1,0,2.2455193560798374,77.48941651630787,1,0,22,5,29,0
11200,14,0,0,0.12081775735256506,25.014037414647476,1,0,16,6,124,0
4400,18,1,0,2.5212040308597756,46.914151635355324,1,1,8,4,56,0
8200,9,1,1,1.0058385778988783,245.86983511382223,1,1,17,6,73,0
12000,7,9,3,5.24,15.658150280411085,1,0,3,6,4,1
6000,8,1,0,3.7632736260200423,226.01515658808793,1,1,21,2,29,0
5200,5,1,0,0.7967377909719707,67.64897205894533,1,1,15,5,90,0
11300,15,0,0,1.2952893932238863,13.019680127652267,1,1,10,0,12,0
11500,5,0,1,4.319533003033016,155.53325187699127,1,1,11,0,42,0
15600,2,3,1,15.52,45.19178710584268,0,0,10,1,10,1
5200,16,1,1,3.27015511429328,15.260145017370773,1,1,11,0,36,0
12400,3,1,1,1.6072043319903118,363.419693359122,1,1,20,4,27,0
9600,15,0,0,0.0872463194855777,152.34246983799903,0,0,17,1,44,0
8900,22,1,0,0.6615073767016701,589.0444705567677,1,1,8,3,112,0
9300,6,3,0,4.12301525548526,469.2142977516786,1,1,20,1,72,0
11400,3,1,0,0.224366542661118,167.09151021579828,1,1,13,0,50,0
17600,9,2,0,3.0557781255311673,703.6158513857143,1,1,16,6,10,0
13700,18,0,2,3.659787845424959,312.13118137087065,1,1,16,3,10,0
14400,7,0,1,1.3091209632074639,58.67134597157086,1,1,13,0,71,0
11300,3,0,0,5.66399635287936,294.57122105779445,1,1,12,5,29,0
8000,17,1,2,0.2120887067884453,129.47495317852196,1,1,15,2,48,0
15400,7,1,0,2.770018608637204,325.27160321930745,1,0,19,1,10,0
12600,8,0,0,3.975806923063625,141.18559770871482,1,0,12,3,98,0
10000,8,2,0,3.216582314233476,188.7005009339894,1,1,12,0,19,0
9600,16,1,0,1.0423100313175169,91.1595866794345,1,1,13,5,34,0
11400,13,0,0,0.8181113113169175,362.21980285723583,1,1,8,6,14,0
4700,20,0,2,12.0,638.1173261220567,1,1,10,0,99,0
10400,5,0,0,1.792822466619197,413.4095676346854,1,1,18,4,30,0
12400,14,1,0,4.969288061548662,218.24787613450732,0,1,13,6,11,0
10100,21,1,1,0.4234075023596667,14.505014241210496,1,0,12,3,146,0
7000,17,0,0,1.8586589156293454,20.76165633747629,1,1,9,5,63,0
10500,30,0,0,1.555573255672166,409.7367044683907,1,1,21,3,21,0
7600,5,1,0,0.4411335270012996,692.3908509301199,1,1,20,4,78,0
7300,14,1,0,2.103071260507158,104.81064651712913,1,1,21,2,30,0
13200,5,0,0,2.490587157677917,257.6392384165755,0,1,20,1,10,0
12500,1,3,1,18.91,20.81664710979366,0,0,21,1,30,1
12200,8,2,0,0.4901056833812322,195.86956873983848,1,1,8,0,143,0
8000,7,2,0,1.4655567155240443,140.45904106941055,1,1,9,1,46,0
17400,20,2,0,0.7332350136652982,482.1919932189437,1,1,9,5,23,0
7600,29,0,0,7.911427274924188,246.66581699119172,1,1,9,5,41,0
10800,15,0,0,1.9133830536193541,93.87378233226,0,1,17,5,68,0
10700,11,1,1,3.260160712664608,246.0683039955994,1,1,14,0,22,0
4300,3,0,1,5.628719830233506,392.64505055682406,1,1,20,2,9,0
15000,6,3,2,10.2,11.164818182947503,0,0,13,0,14,1
12700,10,2,1,0.15910700372297817,256.6130486235335,1,0,13,3,94,0
17700,29,1,0,5.5196228433545835,37.71622173056761,1,1,14,1,41,0
12800,5,6,2,11.38,11.291207156708447,0,0,12,4,28,1
17100,60,1,0,3.5505681955789026,20.612880248406547,1,1,10,4,39,0
5200,25,1,0,12.0,656.420239100157,1,1,12,1,33,0
13400,7,1,0,3.820741599838786,577.332858005079,0,1,15,5,83,0
6900,8,0,0,7.140241186236098,14.975348704239526,1,1,8,1,7,0
7500,31,1,0,0.10654705479247843,46.56004310235987,0,1,11,5,30,0
13600,9,2,0,3.686317037585577,494.5831185992979,1,1,12,3,18,0
12800,7,1,0,5.172633859015649,96.02483979317752,1,0,13,3,82,0
13500,13,1,0,2.4656850909826042,720.0,1,1,10,3,16,0
9400,47,0,0,3.0813028361828874,711.7220650807598,1,0,18,4,54,0
17100,8,0,0,4.192194121773901,495.933347377363,1,1,9,2,91,0
9600,22,2,0,0.9252135758208273,94.05076214510149,1,1,21,3,8,0
7000,16,0,0,2.12531614381385,20.090481180522968,1,1,13,0,92,0
15800,8,0,0,4.720168931005075,409.1112065297214,1,1,15,3,49,0
7400,6,1,0,0.5126346109810022,182.27059632539715,1,1,10,5,60,0
8600,17,0,0,1.5026616550897633,15.820629680934644,1,1,18,5,40,0
12400,25,0,1,3.7501071049013883,46.72805646199693,1,1,14,0,145,0
13000,3,0,0,3.003244302760448,134.24875407078133,1,1,14,6,26,0
15600,8,3,0,2.864123522382676,63.12096956447909,1,0,8,4,100,0
11600,1,3,2,11.71,21.338989517347486,0,0,20,1,2,1
14200,9,0,0,6.68600736528764,720.0,1,0,16,5,26,0
4300,6,1,0,2.007054004673955,650.0452714894678,1,1,18,0,69,0
7300,6,1,0,7.621875955465315,139.4284347772123,1,1,11,1,91,0
4400,21,1,0,2.9936074719316434,720.0,1,1,13,1,66,0
5300,15,1,0,2.227218968625472,418.44246470068674,1,1,18,6,64,0
6500,42,0,1,3.1715787172898224,633.2808844105818,0,0,15,3,28,0
9400,2,0,1,11.39,24.202874150855965,0,0,3,3,6,1
9600,27,2,2,5.647319868360227,720.0,1,1,17,1,126,0
7000,5,3,0,1.0979745870784359,79.31937311166719,1,1,16,6,121,0
8800,5,1,0,0.5674038539084305,482.9482335509443,1,1,13,2,16,0
11300,16,0,2,3.426504054659245,255.3620950923407,1,1,12,6,47,0
5100,10,0,1,0.11338705401468416,32.941019574756005,1,0,10,4,42,0
8800,4,0,1,3.697499513179183,110.11117349044767,1,1,11,5,97,0
9000,6,0,0,2.1635333149913283,148.0910464796699,1,1,9,5,48,0
17500,16,0,0,1.4546621266287272,355.58997529352126,1,1,19,4,12,0
14700,3,1,1,1.5583139595417672,173.40754098367256,1,1,14,5,12,0
6900,12,0,0,3.246117895286789,323.4492801509074,1,1,8,5,29,0
8200,4,2,1,1.7520461313390143,124.33116455946102,1,1,19,0,20,0
13700,3,1,1,1.0426949939588472,251.04531805342864,1,0,22,6,69,0
10700,1,6,2,15.11,20.39349785009973,0,0,13,0,1,1
14100,9,6,1,11.72,62.414750531688426,0,0,14,3,18,1
10000,15,9,3,3.55,3.9619995723996615,0,0,4,2,2,1
10500,3,2,0,1.5959532665775362,143.15930778148353,1,1,14,3,20,0
17600,57,3,0,0.08183124296570247,203.85911213055044,1,1,8,0,7,0
16700,8,0,0,0.8443235033288664,219.76398127787056,1,1,15,5,47,0
8900,3,2,0,0.49501104630899584,34.92184906260245,1,1,16,3,110,0
6600,60,0,1,7.088843466536159,175.08679919812457,0,1,15,1,14,0
11800,10,0,0,0.04085886813358661,720.0,1,1,15,2,33,0
16500,6,1,0,0.6649278123100272,50.58936826649458,0,1,8,6,27,0
13900,3,2,0,12.0,205.3338482949875,1,1,19,2,12,0
7100,7,1,0,4.283993112159136,313.08154351504203,1,1,21,1,113,0
4500,4,1,0,3.9446970786824282,27.912981973505865,1,1,18,6,39,0
16600,10,0,0,2.3671870879069714,101.38316069543049,1,0,9,4,66,0
10500,7,0,1,4.103417693913473,608.637157609261,1,0,9,6,17,0
14200,51,0,0,1.2222172911073772,482.6141145926717,1,1,13,3,53,0
10400,39,1,0,2.8250137982917467,52.50031636723907,1,1,14,4,19,0
13000,21,1,0,1.3003761348390372,528.0821866901155,1,0,16,2,106,0
9700,1,3,0,13.28,16.170211129469514,0,0,1,1,6,1
16600,10,1,0,8.171031391664675,368.56921574242386,0,1,19,2,80,0
9200,35,2,0,3.6008164571617836,212.21592546353241,1,1,8,2,11,0
4400,6,1,0,5.953124378255936,83.06867573454399,1,1,9,5,88,0
5900,6,0,1,1.6602794425024254,328.1400960059108,1,1,22,0,83,0
7600,7,0,0,1.3134785026017224,144.77507954426778,1,0,19,0,29,0
10600,5,0,0,1.5175561900130399,45.4352123004812,1,1,14,5,14,0
6100,4,0,1,2.7446973997952813,112.44489151786154,1,1,16,5,22,0
12300,57,2,1,2.5680453041053397,239.64464704647352,1,0,16,0,50,0
12500,25,0,1,0.838735069142674,630.630762421477,1,0,19,3,282,0
7000,22,1,1,0.6451691470876175,539.781557916947,1,1,14,3,106,0
4800,3,0,0,6.804489184280255,135.88931029362962,1,1,18,1,174,0
4000,5,1,0,7.6568658342947105,225.22066908830487,1,1,16,6,118,0
5500,16,1,2,0.9209519115603991,219.8056238940254,1,1,12,2,46,0
9900,21,0,0,0.6203119680671978,144.01342994787646,1,1,19,3,20,0
14300,9,0,0,1.3989582951400155,243.12272898058572,1,1,14,4,42,0
7800,15,0,0,1.937880448429189,57.6312007736143,1,0,17,2,88,0
12300,21,1,1,0.13606546849383905,44.82920015974156,1,0,21,3,29,0
10100,5,1,2,1.590561424464778,214.24827083005982,1,0,19,1,51,0
7700,3,1,1,0.6344324611043438,301.47813987878556,1,1,22,1,32,0
7800,10,0,0,6.109981440211046,313.4895171720424,1,1,17,6,76,0
15400,27,1,1,1.3079235058869874,89.72889535586512,0,1,18,5,11,0
12000,7,1,1,0.6124023065895419,122.56820363626873,1,1,14,3,33,0
12600,25,0,2,0.660895892529466,376.7829060096362,1,0,15,0,19,0
8000,19,2,0,0.5551558498856869,25.698664418690278,1,1,9,3,24,0
5200,26,0,0,1.6867056137147989,250.34351451977932,1,1,21,1,9,0
4300,5,2,0,0.7614413012329797,165.95486577372395,0,0,9,5,29,0
12500,13,0,1,3.9653464253907,257.9713551825993,1,0,9,0,15,0
16700,17,0,0,7.328060718067604,30.249507087977445,1,0,19,1,11,0
15700,12,2,2,4.837939732451426,598.5645394250009,0,1,11,0,24,0
6500,24,0,1,0.9653230548970484,152.12783089186783,1,0,10,4,18,0
9100,35,0,0,5.093698469246268,18.659161358303862,1,1,19,5,8,0
13500,6,2,1,8.896079469403112,221.17688954460715,1,1,12,6,83,0
9800,9,1,1,5.06375795081487,116.42607186669926,1,1,11,4,7,0
13900,21,0,0,0.3191083121017236,259.39759494386226,1,1,19,1,109,0
4500,14,1,1,1.544424064081337,37.71629412754871,1,1,10,0,67,0
14400,14,1,1,10.24632397117865,138.3150998506256,1,1,12,4,42,0
16100,8,1,0,2.0864894526198126,119.42036648287801,1,1,21,4,11,0
15900,16,1,0,9.86299661116095,100.08329531763482,1,1,16,6,28,0
13100,18,1,0,4.998773592736844,43.84270584007558,1,0,8,4,35,0
16600,13,1,0,2.6126725819147327,244.76328847900683,0,1,20,3,10,0
16800,5,1,0,4.763427514981985,349.3413997510007,1,1,16,6,21,0
13100,51,1,0,2.657348923283464,210.68704665566256,1,1,21,4,49,0
17300,7,0,0,1.9512291055136548,135.57095102411603,1,0,10,5,11,0
13100,12,3,1,7.95,10.51488854990854,0,1,3,4,5,1
14600,12,2,0,2.031166173295998,523.9450229904844,1,1,21,0,67,0
12900,26,1,0,1.611655013730398,150.27905530355687,1,1,21,4,101,0
5500,13,0,0,0.14135166819464448,154.1480244021501,0,0,10,6,77,0
14200,3,0,0,1.3323684331944765,244.6306200602924,1,0,14,6,12,0
7500,9,0,1,0.2348786013905032,174.17251114667985,1,1,13,5,9,0
8200,5,2,0,8.222305399763316,500.7182422779084,1,1,10,0,31,0
11300,4,1,0,1.3806126487362866,123.29132740029839,0,1,14,5,25,0
16200,9,0,0,0.7088050550740059,442.02787523531316,1,1,10,1,8,0
16600,6,0,1,0.001009151879868579,552.8135454187448,0,1,19,1,110,0
16500,11,9,3,4.7,46.06918153521177,1,1,4,3,4,1
17400,3,2,0,5.869539383036337,573.0479148955764,1,1,11,2,98,0
7500,16,1,0,2.902600121090515,352.4086406943089,1,0,11,1,117,0
15000,10,2,0,1.8092128193980792,87.5143166585751,1,1,20,5,44,0
8700,7,2,0,0.47219543987256907,358.6450237428392,1,1,14,2,29,0
4300,4,1,1,0.7625566111384828,598.6512182388317,1,0,20,6,49,0
16400,6,1,1,1.5093304726712473,251.37385324502273,1,1,14,0,30,0
7400,10,0,1,1.9945543891721806,52.49299112307095,1,1,9,1,79,0
9700,21,2,0,4.1145641863379865,59.87073672753744,1,1,22,4,15,0
11200,21,3,1,5.671684179888078,437.09435038676077,1,1,13,4,116,0
11900,5,1,1,0.5669534274655751,184.1244121789993,0,1,19,4,9,0
9100,13,0,0,0.18599740412509377,720.0,1,1,11,0,106,0
9100,6,0,0,1.4852676766319026,348.87310847407986,1,1,17,4,51,0
6500,48,1,0,2.2830769679978062,130.0823702824651,1,0,8,2,20,0
10800,6,1,1,0.5615533875356664,194.03962248831712,1,1,19,2,186,0
11100,16,0,0,5.6494842910951215,350.7912113466183,1,0,8,1,164,0
8700,17,0,1,0.3713467382711595,210.67324038482002,1,1,22,3,142,0
17600,3,1,0,3.103097996092937,227.26101159101393,1,1,12,1,33,0
14000,1,6,2,14.29,1.895168364625793,0,0,20,1,5,1
15700,13,6,2,19.61,58.10250375738918,0,0,15,1,7,1
9800,15,0,0,1.6601653479320058,133.08899998367673,1,1,8,3,8,0
14800,6,0,0,0.17661857734664346,230.60161635023368,1,1,11,1,29,0
11000,4,0,0,2.1074741792641998,385.63219728414595,1,1,9,4,78,0
12200,9,0,0,0.15743643458034892,339.82710030712235,1,1,18,5,46,0
8700,20,0,0,1.5192184617616775,182.48993878588433,1,0,15,0,61,0
5200,49,1,1,2.929219205228846,720.0,1,0,13,4,46,0
11800,3,3,2,16.74,3.01589586101492,0,0,13,6,4,1
8900,35,0,2,1.0435620836997352,326.963810348607,1,1,10,2,33,0
9800,7,2,0,0.6717509409475148,198.33934030846322,1,1,21,4,34,0
10600,8,2,2,5.562027792097801,290.26880429776486,1,1,10,1,181,0
8800,9,0,0,3.123229919169494,172.93216959945357,1,1,14,2,23,0
16100,1,6,2,20.22,14.353174545760258,0,0,16,3,17,1
15500,25,0,0,0.7132529240885925,13.231452534060027,1,0,10,5,27,0
17800,30,2,0,3.696154622609118,46.96953038793195,1,1,14,1,19,0
6300,20,1,1,2.144969188083319,39.12582932231658,1,1,10,1,30,0
12600,4,0,0,2.1173595572594723,67.08090618064227,1,1,9,6,52,0
16200,23,6,1,17.05,16.52306769107659,0,0,18,6,9,1
14800,19,3,0,0.6973254936359501,506.7312457527117,1,1,21,6,36,0
7600,15,0,0,2.5679282643165586,51.96608330752381,1,1,10,4,22,0
13800,13,1,1,0.27155886278440905,80.11109093086662,1,1,15,0,92,0
16400,5,2,0,2.6181547873548756,90.03196850003097,1,1,18,0,46,0
14100,27,1,0,3.6978009551215973,25.984898829853968,0,0,22,3,44,0
14500,26,3,1,0.07782486495713134,57.576222354464754,1,1,20,3,28,0
6900,45,0,0,9.666618831120337,39.36729953186952,1,0,16,4,167,0
7700,3,0,0,3.5864371512299376,47.931019282655384,1,1,10,3,66,0
12300,17,2,0,0.8882172472737883,54.534559400841154,1,1,10,4,11,0
11000,15,1,1,1.8248993424666549,155.74144052947037,1,0,10,4,145,0
14800,28,1,0,1.1848484025761479,207.249617204365,1,1,21,6,31,0
9200,28,2,0,1.5306430597944465,208.8643443461039,1,1,17,6,24,0
4700,19,0,1,3.003290273010824,714.048885806614,1,1,16,3,80,0
13600,4,3,1,20.6,11.325227666864265,0,0,17,4,18,1
6100,14,0,0,0.9480277279026041,355.84616123101324,1,1,14,6,14,0
7000,16,1,1,0.1997730245062038,45.80375515433337,1,1,12,3,26,0
16600,12,0,0,0.5677736077756639,274.0487218297604,1,1,13,6,35,0
10800,8,1,1,1.0642143224049885,36.35715307483563,0,1,20,0,62,0
17400,6,12,3,1.66,39.929961554579116,0,1,5,6,5,1
4900,16,0,0,0.37790880820539113,219.54363856651227,1,1,13,4,97,0
5000,16,3,0,0.3776972451729037,136.90073975238852,1,1,13,0,62,0
7200,14,1,1,1.0589393680498531,93.44484380422556,1,1,18,5,21,0
7800,12,0,0,0.0166100747350818,105.0001192000795,1,1,12,5,18,0
17000,12,0,0,0.5454023621232528,393.6177043237393,1,1,15,3,24,0
6500,17,1,0,1.0153940610326926,246.3904901221678,1,1,9,3,104,0
6200,24,3,0,3.9105580460535974,711.9673954744272,1,1,11,1,105,0
4600,30,1,0,0.8102213131290217,446.14881318451603,1,0,14,0,103,0
7900,28,2,1,0.8155593586351528,358.4463574571799,1,1,17,6,138,0
14500,8,0,0,1.54236681381555,329.8718164438807,1,0,10,4,7,0
8500,10,2,0,3.4371582050349407,57.645532848083,1,0,14,4,113,0
12500,10,2,0,0.20687688602412496,174.78228457222062,1,0,11,6,55,0
7200,21,2,1,1.100936051161924,142.06506086780715,1,1,16,0,60,0
4700,7,1,0,1.1988170423504494,93.4773134255267,1,1,16,0,19,0
8300,7,3,2,17.91,25.10695679315254,0,0,15,0,6,1
15400,3,1,0,2.645483131714441,110.77704363541373,0,1,9,6,118,0
7100,17,0,0,0.157001444255781,191.98160894509655,1,0,14,1,129,0
12300,5,0,0,0.19682847502741552,720.0,1,1,10,1,29,0
13800,47,1,1,0.09340458171208976,108.44846201740644,1,1,19,2,51,0
11500,7,1,0,1.6614513838781775,140.07522442072573,1,1,15,5,47,0
9900,26,0,2,5.07107150076361,45.185321392408945,1,1,17,3,75,0
15600,16,0,2,9.39712694279861,12.60436438153129,1,0,22,6,53,0
14000,6,0,1,0.6980946279662155,121.77045272153534,1,1,22,2,8,0
5800,10,0,0,5.024654543798141,24.17077133127716,1,1,20,2,14,0
12200,6,1,1,0.5456724084861828,159.1809630658005,1,1,16,6,14,0
13900,30,0,1,0.9532494978947201,274.31782242045585,1,1,16,6,7,0
10400,15,1,0,0.597733278594582,164.77594600771,0,1,11,6,29,0
5800,8,3,0,2.872543907201911,114.35606541665838,1,1,8,4,14,0
5600,24,0,2,5.14893385098426,152.7693094480604,1,1,19,2,22,0
11600,5,0,0,1.6097547235320353,49.177351989121455,1,1,14,3,46,0
11000,2,6,1,8.0,11.122312285884028,0,0,13,6,8,1
13000,14,1,0,3.9026233556453116,148.84641778513128,1,1,16,0,10,0
12300,10,2,0,2.795224364560866,238.8573304267455,0,0,15,0,31,0
5100,41,1,0,0.06778518128097376,720.0,1,1,18,6,70,0
9800,31,1,0,12.0,195.79735232955372,1,1,21,5,39,0
17000,8,0,0,1.7022248023550763,318.74394104231817,1,0,17,6,54,0
7600,48,1,0,1.3767939251181853,264.42500331322253,1,0,8,2,13,0
8000,15,0,1,3.140974622542041,24.745485534814748,1,0,19,1,40,0
9100,10,1,1,2.0966420559027474,86.5288123507767,1,1,8,3,24,0
13100,8,0,0,12.0,169.23479595610365,1,1,20,0,45,0
15500,43,1,0,0.07013284658577348,400.33089915829134,1,1,20,4,167,0
4100,12,0,0,8.122365817975908,54.03128293015855,1,1,10,3,54,0
14600,10,0,0,0.9943127866492381,68.59114798471684,1,1,12,5,53,0
17200,1,12,4,4.46,14.69228553921386,0,1,2,1,19,1
5500,15,0,0,1.3009221975028744,234.01761357919855,1,0,9,4,39,0
14100,26,1,0,4.41892536093787,114.03732506746282,1,1,20,5,35,0
9300,46,1,0,2.9372692351716907,138.88879541710864,1,1,16,6,70,0
4900,25,2,1,0.9242021586331222,174.35998664387068,1,1,10,1,37,0
12100,9,1,0,0.30119461156929384,336.42362993638613,0,1,8,6,25,0
14600,20,1,0,4.194661209974944,28.817855400639427,1,1,12,0,50,0
13500,11,2,1,1.2630873541638143,574.6748579808534,1,1,10,2,62,0
14300,4,1,0,0.8220589610263135,263.6220308635263,1,1,10,5,136,0
8900,5,1,0,1.795685192987975,320.3873879512237,1,1,12,0,27,0
8300,10,0,0,2.687547088324862,538.5164402372124,1,1,19,5,49,0
5100,60,1,1,2.642651677213478,69.51935403272391,1,1,8,1,11,0
12200,17,2,0,5.912558775694975,475.4882521915758,1,1,11,2,15,0
11300,15,1,1,0.3646867220861072,23.06067177969382,1,1,22,3,84,0
9100,7,3,1,3.32,8.009606102858907,0,1,4,0,4,1
7400,17,2,0,0.9044887003834196,308.4597986714216,1,1,19,4,102,0
8700,7,0,1,3.324782054419636,488.1052480210258,1,1,11,2,31,0
13800,5,1,0,8.8981286971695,43.48414315030837,1,1,20,4,92,0
16100,15,0,0,1.728403748698208,307.88451588305884,0,1,8,6,34,0
9200,26,1,0,0.20055834037668727,666.5853939538036,1,1,16,6,19,0
17000,3,1,0,4.587520578845169,720.0,1,1,9,1,14,0
14400,5,1,0,2.9775433596567904,211.7534950178371,1,1,14,4,26,0
12700,12,2,0,0.9584197111111326,122.60533174885816,1,1,17,4,29,0
17800,20,2,0,10.018885951072932,43.912311528818236,1,1,15,4,41,0
17200,8,0,1,2.6127330628668908,299.912891576732,1,1,19,6,22,0
15300,3,3,0,0.6888206454468648,17.494644858837827,1,1,9,6,22,0
16600,5,1,0,1.1311663904056115,616.3717262852699,1,1,12,2,17,0
14900,7,0,0,1.1835785364682558,63.411960194937734,1,1,22,0,47,0
15000,12,1,1,1.1114610196815646,42.78245876032841,1,1,9,3,20,0
17200,9,0,0,0.5835819623529834,720.0,1,1,11,1,17,0
12100,5,1,1,0.7327422313084755,48.90163054576531,0,1,17,3,25,0
15900,5,1,1,2.155952892966285,720.0,1,1,22,0,11,0
6600,4,1,2,4.591575562656352,437.40851510569064,1,1,13,6,29,0
5000,19,1,0,8.974489482451315,276.3941736761009,1,1,9,4,7,0
17400,31,1,0,0.01954209346598266,34.95414252848681,1,1,9,1,79,0
12600,11,2,0,12.0,34.634713154397744,1,1,18,0,27,0
11800,13,0,0,0.40553525389961764,115.21628017346048,1,1,21,1,87,0
15000,32,1,0,0.6159109404873873,15.53257940069432,1,1,10,2,9,0
13000,9,0,0,3.297703307709094,84.8103947201833,1,1,8,6,105,0
10300,5,0,0,4.219511611681691,127.03395205160018,0,0,11,6,23,0
9900,38,1,1,0.7864122668720609,146.20166889400178,1,1,13,4,26,0
7200,8,0,1,0.9104994812789101,42.47949223325188,1,1,17,1,44,0
9300,3,0,1,0.10660087981300741,108.66234528318346,0,1,19,6,9,0
6600,10,0,0,0.3641853081423591,24.078447693354374,1,1,11,4,11,0
14900,7,2,0,1.1670538446071994,66.8698802890209,1,0,14,6,46,0
7300,7,1,1,1.2751784088078248,131.14345295348636,1,1,13,3,33,0
10900,3,2,0,1.4085514145926037,286.9573158867222,1,1,16,4,64,0
12900,43,1,0,3.291235195280242,118.62981341494609,1,1,22,2,177,0
6600,5,0,1,3.261651051546806,248.63399316632587,1,1,9,1,34,0
15600,6,0,0,12.0,72.93393389346902,1,1,14,6,52,0
5300,15,0,0,4.79426877371179,336.42828285965976,1,1,22,5,64,0
10500,1,12,3,6.06,9.990525886785218,1,0,2,1,13,1
15600,19,1,0,2.250477716006475,78.68133240418058,1,1,18,1,121,0
8900,1,3,1,4.48,5.068787138084796,0,0,4,0,1,1
16200,17,1,0,1.542777154480728,29.701338860031036,1,1,21,5,89,0
8400,17,1,0,3.207627618991895,515.0589470148958,1,0,21,5,17,0
8600,7,1,0,1.9705094693883356,35.80901069887747,1,1,8,4,29,0
5400,14,2,1,0.7438267023910479,231.9857843398675,1,1,19,3,202,0
6800,39,0,0,0.12124317889910272,378.12355939213137,1,0,18,5,123,0
11600,5,1,0,0.10838521251367042,120.13673745535732,1,0,13,6,113,0
12200,18,2,1,3.2295141944715464,183.8751743415089,1,1,20,3,55,0
12200,25,0,1,2.765742220822035,258.28691923733794,1,1,17,3,37,0
10200,8,3,1,14.75,30.431569411806915,0,0,10,3,3,1
4500,20,2,0,10.1909084217918,121.80186346678434,1,1,17,2,17,0
7100,10,2,0,4.82092514420275,137.1933701480878,1,1,18,4,107,0
9000,25,0,0,0.18585954214750441,241.267079950183,1,1,19,5,22,0
17800,6,6,1,19.76,30.554336519831992,0,0,20,5,10,1
14800,20,6,1,9.28,9.73240213311856,0,0,5,6,2,1
8300,60,2,1,1.1989193531231974,23.722407683169422,1,1,8,1,26,0
7000,33,0,0,0.8472354880244071,34.38413731971972,1,1,10,0,11,0
4700,26,0,1,0.13677087395249854,181.4894129931938,1,1,14,0,44,0
8200,16,1,0,1.4400032118486539,456.5418609268741,1,1,14,5,25,0
9900,18,3,1,2.909081030045155,14.827308999808235,1,0,16,5,20,0
16500,24,0,0,5.453660484877865,107.53962518810145,1,1,13,4,24,0
7600,28,0,0,0.4335791836820729,100.16557407124199,1,1,16,1,50,0
7300,19,0,1,9.068730433755967,254.16191450896244,1,1,16,6,50,0
13200,16,2,0,7.413869382807013,330.56226693510575,1,1,15,5,44,0
4500,15,0,0,1.2290137889251669,363.4636087033593,1,1,13,6,7,0
9100,5,0,0,0.20833241240985734,180.79262279472513,1,1,22,2,173,0
16100,20,1,1,0.5990245965364561,36.54034992155674,1,1,15,2,51,0
10900,23,0,1,4.961068301691119,477.7244742129051,1,1,9,3,9,0
15900,28,0,0,0.7203858993326662,93.72469742318043,1,1,8,6,40,0
16600,18,1,1,0.512456578647196,83.44727599486886,1,1,9,3,16,0
10200,5,0,1,4.384007851426878,559.691839360308,1,1,17,3,17,0
17700,28,0,0,0.39425014265003044,69.68428055738448,1,0,21,1,12,0
10100,19,1,1,0.2882328657206021,44.08392995646969,1,1,12,6,15,0
6500,7,3,0,0.6261180783846142,508.98073681588795,1,1,15,5,14,0
17700,4,3,2,10.21,30.871189696673227,0,0,9,4,2,1
12000,7,1,1,12.0,720.0,1,1,14,3,83,0
6600,3,0,0,0.701842587693222,30.928089490886904,0,1,8,4,58,0
16900,14,0,0,4.608191266832342,99.66181052940911,1,1,11,4,69,0
15400,49,0,2,2.14412402397161,124.57963603080768,1,1,19,0,9,0
